66,7422687113386
40,0614363472239
38,9395389472945
36,4661824950552
31,4491682561748
26,5712953055057
29,9154397681738
19,7822283347986
17,5092180394023
12,845745676652
10,8305505097973
8,76787284245638
6,14154779000017
4,53503638721444
3,52452228165979
2,35505478648403
1,66779194340112
1,12990528716135
0,740190842555563
0,494106120060955
